id,accountId,date,description,amount,currency,status,type,providerTransactionId
31a1254e2a604087be9a504a77eab0fe,ada3d0f52c0848b985022952fef7031f,2025-11-01,Versement D'intérêts,3.72,EUR,BOOKED,DEFAULT,1002
b1a12f7fea6f4eb19723ec4777595a6f,ada3d0f52c0848b985022952fef7031f,2025-11-01,Café Du Commerce,-17.990000000000002,EUR,PENDING,DEFAULT,1001
2160388e04d147b7b8e1486e033ed9a1,ada3d0f52c0848b985022952fef7031f,2025-10-30,Bar De La Marine,-8.68,EUR,BOOKED,DEFAULT,1003
8e7401f1c4c24a3e95ae34357ed456a4,ada3d0f52c0848b985022952fef7031f,2025-10-30,Starbucks,-2.49,EUR,BOOKED,DEFAULT,1004
1a401102abe14563bb0b5227f51f2419,ada3d0f52c0848b985022952fef7031f,2025-10-28,McDonald's,-5.69,EUR,BOOKED,DEFAULT,1006
bbff215816d3450084f3e102168ace1d,ada3d0f52c0848b985022952fef7031f,2025-10-28,Orange,-23.990000000000002,EUR,BOOKED,DEFAULT,1005
18b330d3fd944f229307c29e3340fc12,ada3d0f52c0848b985022952fef7031f,2025-10-27,Carrefour,-29.990000000000002,EUR,BOOKED,DEFAULT,1008
b3fc5617d7bc45e0b0c5000ba61f9da6,ada3d0f52c0848b985022952fef7031f,2025-10-27,Eurostar,-27.900000000000002,EUR,BOOKED,DEFAULT,1009
cfa63f18786a4263a760d179b25a5f38,ada3d0f52c0848b985022952fef7031f,2025-10-27,Bp,-40.0,EUR,BOOKED,DEFAULT,1007
3ff391d9fab34f2f96b762f5d058ad01,ada3d0f52c0848b985022952fef7031f,2025-10-26,Décathlon,-97.71000000000001,EUR,BOOKED,DEFAULT,1010
998fc14183f8451db131517d9ff0dee5,ada3d0f52c0848b985022952fef7031f,2025-10-26,Edf,-34.0,EUR,BOOKED,DEFAULT,1011
0f33f271bff1475a9fda062a219e7c24,ada3d0f52c0848b985022952fef7031f,2025-10-25,Samaritaine,-9.790000000000001,EUR,BOOKED,DEFAULT,1012
4da91cf28a9b4e84842b829906bb1cfe,ada3d0f52c0848b985022952fef7031f,2025-10-24,Segafredo,-3.79,EUR,BOOKED,DEFAULT,1013
039d41dd61b64b07bbcd43f7c38c30b5,ada3d0f52c0848b985022952fef7031f,2025-10-23,H&M,-23.990000000000002,EUR,BOOKED,DEFAULT,1014
f2c2735b857c406fac758db44c0e8015,ada3d0f52c0848b985022952fef7031f,2025-10-23,Starbucks,-2.49,EUR,BOOKED,DEFAULT,1015
0bcfa41e86264fcbba5ed106e2e8a382,ada3d0f52c0848b985022952fef7031f,2025-10-22,Camaieu,-53.660000000000004,EUR,BOOKED,DEFAULT,1016
029e485268b04dd4b88ea2ceab43fbb6,ada3d0f52c0848b985022952fef7031f,2025-10-20,Flixbus,-12.9,EUR,BOOKED,DEFAULT,1020
3b006483202f402a904464a74d5103c9,ada3d0f52c0848b985022952fef7031f,2025-10-20,Eurostar,-27.900000000000002,EUR,BOOKED,DEFAULT,1018
808973d5018a4779adf63da6abb495b4,ada3d0f52c0848b985022952fef7031f,2025-10-20,Carrefour,-29.990000000000002,EUR,BOOKED,DEFAULT,1017
f4f6630030b843e493cb4cefd9715009,ada3d0f52c0848b985022952fef7031f,2025-10-20,Cora,-19.67,EUR,BOOKED,DEFAULT,1019
2a886be3a28041ec91f5e8c7fd1530ed,ada3d0f52c0848b985022952fef7031f,2025-10-19,The Frogs & Princess,-24.96,EUR,BOOKED,DEFAULT,1021
42bf39da9c054f229ce2718e9939884b,ada3d0f52c0848b985022952fef7031f,2025-10-17,Pharmacie Des Champs Elysees,-3.79,EUR,BOOKED,DEFAULT,1023
f0b090cb955b42cf88bf3d4ecf8ac821,ada3d0f52c0848b985022952fef7031f,2025-10-17,Spotify,-13.99,EUR,BOOKED,DEFAULT,1022
262bce9c8f9b47809c29bbb734b41200,ada3d0f52c0848b985022952fef7031f,2025-10-16,Starbucks,-2.49,EUR,BOOKED,DEFAULT,1026
c0e11160045041ff84c218aec5f189b5,ada3d0f52c0848b985022952fef7031f,2025-10-16,Darty,-129.99,EUR,BOOKED,DEFAULT,1024
e2232c1197e14c6ab29e60a06450c398,ada3d0f52c0848b985022952fef7031f,2025-10-16,Bar De La Marine,-8.68,EUR,BOOKED,DEFAULT,1025
1c0a03e1ced04529bac5531675cbf696,ada3d0f52c0848b985022952fef7031f,2025-10-15,Intermarché,-17.330000000000002,EUR,BOOKED,DEFAULT,1027
7a06f263effd4fbd9c8ed8ec7d87f772,ada3d0f52c0848b985022952fef7031f,2025-10-13,Carrefour,-29.990000000000002,EUR,BOOKED,DEFAULT,1029
8c1555f4597549469162c5a43c450f68,ada3d0f52c0848b985022952fef7031f,2025-10-13,Bp,-40.0,EUR,BOOKED,DEFAULT,1028
bafb91aab21c47b9b338d68e68ffe616,ada3d0f52c0848b985022952fef7031f,2025-10-13,Eurostar,-27.900000000000002,EUR,BOOKED,DEFAULT,1030
