id,accountId,date,description,amount,currency,status,type,providerTransactionId
27caf43692bf4a49bfdfd174263b295e,8c1950bbf34d4de6adcf81d97399d701,2025-11-01,Čili Pica,-20.150000000000002,EUR,PENDING,DEFAULT,1001
f3573c87901d444b968bb858bfb6ca7b,8c1950bbf34d4de6adcf81d97399d701,2025-11-01,Palūkanos,4.17,EUR,BOOKED,DEFAULT,1002
59aa868f6b634fbdad57d1d844db5893,8c1950bbf34d4de6adcf81d97399d701,2025-10-30,Vero Cafe,-1.67,EUR,BOOKED,DEFAULT,1004
fde49dae18384517a83b41e2e91582e0,8c1950bbf34d4de6adcf81d97399d701,2025-10-30,Gringo,-9.72,EUR,BOOKED,DEFAULT,1003
06bcbc80996a4bb791a92f6609da1fff,8c1950bbf34d4de6adcf81d97399d701,2025-10-28,Telia,-26.87,EUR,BOOKED,DEFAULT,1005
94626d5eab184d1ea03d707047007b6f,8c1950bbf34d4de6adcf81d97399d701,2025-10-28,Mcdonald's,-6.37,EUR,BOOKED,DEFAULT,1006
3e3b404b7cb94f3e8b27468b3ff59560,8c1950bbf34d4de6adcf81d97399d701,2025-10-27,Circle K,-44.800000000000004,EUR,BOOKED,DEFAULT,1007
d1fb44992f6e4c9ca3d7f9a6911f1327,8c1950bbf34d4de6adcf81d97399d701,2025-10-27,Wolt,-33.58,EUR,BOOKED,DEFAULT,1008
f8de65be2d6d44a5883a31120d8e0c7b,8c1950bbf34d4de6adcf81d97399d701,2025-10-27,Lietuvos Geležinkeliai,-31.240000000000002,EUR,BOOKED,DEFAULT,1009
e5eb6d34548e4d05a37005e007ca2e56,8c1950bbf34d4de6adcf81d97399d701,2025-10-26,Ignitis,-38.08,EUR,BOOKED,DEFAULT,1010
63ddaed52f0c4e21ae20d9a3d7726f26,8c1950bbf34d4de6adcf81d97399d701,2025-10-25,Senukai,-10.96,EUR,BOOKED,DEFAULT,1011
d6b46cfdeb8e4345a21a17bbaa6ce772,8c1950bbf34d4de6adcf81d97399d701,2025-10-24,Vero Cafe,-5.57,EUR,BOOKED,DEFAULT,1012
1a5d7916eb454fc68553c388d0ec7ab8,8c1950bbf34d4de6adcf81d97399d701,2025-10-23,H&M,-26.87,EUR,BOOKED,DEFAULT,1013
44756b2b66b6433e8e2cf3b251c1a22b,8c1950bbf34d4de6adcf81d97399d701,2025-10-23,Vero Cafe,-1.67,EUR,BOOKED,DEFAULT,1014
a371df96a01c4302bf25f93d30d5bc53,8c1950bbf34d4de6adcf81d97399d701,2025-10-22,Maxima,-60.1,EUR,BOOKED,DEFAULT,1015
