id,accountId,date,description,amount,currency,status,type,providerTransactionId
4c8c6fff263f4a9ca4ede5d445be388f,ca0e28e500584f8ba9a0197c04959318,2025-11-01,Da Grasso,-90.28,PLN,PENDING,DEFAULT,1001
a5ea3f4f5ac9418e8d4734d20d461a72,ca0e28e500584f8ba9a0197c04959318,2025-11-01,Odsetki,18.67,PLN,BOOKED,DEFAULT,1002
001b68108c9a459bb2574a6a78107413,ca0e28e500584f8ba9a0197c04959318,2025-10-30,Green Caffè Nero,-7.48,PLN,BOOKED,DEFAULT,1004
1a6aa08d26fa4c208749df0f64d1e476,ca0e28e500584f8ba9a0197c04959318,2025-10-30,Pub Barka,-43.53,PLN,BOOKED,DEFAULT,1003
de7a71971f8e4680b40212f88e314ab2,ca0e28e500584f8ba9a0197c04959318,2025-10-28,Orange,-120.44,PLN,BOOKED,DEFAULT,1005
eca80ff27e1940a3bc5224dd7bdcbecf,ca0e28e500584f8ba9a0197c04959318,2025-10-28,Mcdonald's,-28.55,PLN,BOOKED,DEFAULT,1006
0b0f24c79862467a854f9ec0c439627c,ca0e28e500584f8ba9a0197c04959318,2025-10-27,Pkp,-139.95000000000002,PLN,BOOKED,DEFAULT,1009
5652bf819b0842af94d05e8c3fc87f79,ca0e28e500584f8ba9a0197c04959318,2025-10-27,Pyszne.pl,-150.44,PLN,BOOKED,DEFAULT,1008
ed298956405041afaf2f7c07a2129044,ca0e28e500584f8ba9a0197c04959318,2025-10-27,Orlen,-200.8,PLN,BOOKED,DEFAULT,1007
c2c93518c0fa48a2a287ec02385ec951,ca0e28e500584f8ba9a0197c04959318,2025-10-26,Pgnig,-170.68,PLN,BOOKED,DEFAULT,1010
74994ebf5f7c4814a61175ee80d52457,ca0e28e500584f8ba9a0197c04959318,2025-10-25,Castorama,-49.1,PLN,BOOKED,DEFAULT,1011
98ff127184a8402f8233c8e406b4b968,ca0e28e500584f8ba9a0197c04959318,2025-10-24,Chleb I Wino,-24.95,PLN,BOOKED,DEFAULT,1012
7290b2a03dd54064b27a6ca17af34da0,ca0e28e500584f8ba9a0197c04959318,2025-10-23,Green Caffè Nero,-7.48,PLN,BOOKED,DEFAULT,1014
803eb82c0fb04d2ba302220f190cbe6d,ca0e28e500584f8ba9a0197c04959318,2025-10-23,H&M,-120.44,PLN,BOOKED,DEFAULT,1013
a89a85c06ed5436b8009eb576a3b6c80,ca0e28e500584f8ba9a0197c04959318,2025-10-22,Biedronka,-269.33,PLN,BOOKED,DEFAULT,1015
2294b921fa4b4deb8d33265a4e4e4e96,ca0e28e500584f8ba9a0197c04959318,2025-10-20,Lidl,-98.68,PLN,BOOKED,DEFAULT,1018
88d3694cdcc54b34a8c49cf53d16d162,ca0e28e500584f8ba9a0197c04959318,2025-10-20,Pyszne.pl,-150.44,PLN,BOOKED,DEFAULT,1016
cfb4230456ef43cb8fe2b04a254a8a58,ca0e28e500584f8ba9a0197c04959318,2025-10-20,Pkp,-139.95000000000002,PLN,BOOKED,DEFAULT,1017
f761f8b6ffc04475b5d7a41fcc14b7c2,ca0e28e500584f8ba9a0197c04959318,2025-10-20,Pkp,-64.69,PLN,BOOKED,DEFAULT,1019
9e5fcae95f9744838fd880600eb1ef24,ca0e28e500584f8ba9a0197c04959318,2025-10-19,Kufle I Kapsle,-125.22,PLN,BOOKED,DEFAULT,1020
609406d9c07144cbb539274e5292cb98,ca0e28e500584f8ba9a0197c04959318,2025-10-17,Netflix,-60.17,PLN,BOOKED,DEFAULT,1021
aef08726301e47ff9b916405faf0593b,ca0e28e500584f8ba9a0197c04959318,2025-10-16,Green Caffè Nero,-7.48,PLN,BOOKED,DEFAULT,1024
cf6b23dede324c0fafa019358dac5ce6,ca0e28e500584f8ba9a0197c04959318,2025-10-16,Pub Barka,-43.53,PLN,BOOKED,DEFAULT,1023
dd1c1937983848dd9052a992a9b57ce2,ca0e28e500584f8ba9a0197c04959318,2025-10-16,Media Markt,-652.29,PLN,BOOKED,DEFAULT,1022
ee0e86ca51c14c539b79409ddeb7648f,ca0e28e500584f8ba9a0197c04959318,2025-10-15,Żabka,-87.05,PLN,BOOKED,DEFAULT,1025
1d88a1cfbd63472b8f1069e92c3cec37,ca0e28e500584f8ba9a0197c04959318,2025-10-13,Pkp,-139.95000000000002,PLN,BOOKED,DEFAULT,1028
4716ef206b9347388234ed1b8b4ee9a1,ca0e28e500584f8ba9a0197c04959318,2025-10-13,Orlen,-200.8,PLN,BOOKED,DEFAULT,1026
a9f3efe82ecc412796c71c64a562477b,ca0e28e500584f8ba9a0197c04959318,2025-10-13,Pyszne.pl,-150.44,PLN,BOOKED,DEFAULT,1027
55b18388a46b470aad281ea2e90275e1,ca0e28e500584f8ba9a0197c04959318,2025-10-12,Play,-115.35000000000001,PLN,BOOKED,DEFAULT,1029
6e59a01f25fe4f50a87e4b639112a914,ca0e28e500584f8ba9a0197c04959318,2025-10-12,Wypłata Gotówki Z Bankomatu,-100.4,PLN,BOOKED,DEFAULT,1030
9bd71540f4c44e39ad06ba51a120880f,ca0e28e500584f8ba9a0197c04959318,2025-10-12,iTunes,-90.28,PLN,BOOKED,DEFAULT,1031
02d9054c970f4dd083580e4f70948205,ca0e28e500584f8ba9a0197c04959318,2025-10-10,Przelew Na Konto Oszczędnościowe,-1000.0,PLN,BOOKED,TRANSFER,1032
