id,accountId,date,description,amount,currency,status,type,providerTransactionId
55c76a910f3d49b0a8e50e08acbba9a5,0c47e3c72eec4c2286f2d2f04c5e8433,2025-11-01,Zinserträge,3.72,EUR,BOOKED,DEFAULT,1002
ba07bbbbea414a39b321e44791ff9bc9,0c47e3c72eec4c2286f2d2f04c5e8433,2025-11-01,Burger King,-17.990000000000002,EUR,PENDING,DEFAULT,1001
3665564510f3414da94a979dec9c831d,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-30,Bar Celona,-8.68,EUR,BOOKED,DEFAULT,1003
daf83ebcba114981a7a5a61939d20c9c,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-30,Coffee Fellows,-2.49,EUR,BOOKED,DEFAULT,1004
117c6173723c4f99a65d1c321ced1e2c,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-28,Telekom,-23.990000000000002,EUR,BOOKED,DEFAULT,1005
72ea9d9309004f888f13e4355ab6fd15,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-28,Mcdonalds,-5.69,EUR,BOOKED,DEFAULT,1006
6d41ab0622db48bca548b9c305294dc0,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-27,Jet Tankstelle,-40.0,EUR,BOOKED,DEFAULT,1007
85a5ea071fc94e13bf3a052a9cbcc77e,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-27,Flixbus,-27.900000000000002,EUR,BOOKED,DEFAULT,1009
dcf4f8d4d0854c88847b788989dd433d,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-27,Edeka,-29.990000000000002,EUR,BOOKED,DEFAULT,1008
6fe926bb62824bab8859db5c907e863e,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-26,E.on,-34.0,EUR,BOOKED,DEFAULT,1011
756edd37e48b4da0b35ce07b5ad9e336,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-26,Zalando,-97.71000000000001,EUR,BOOKED,DEFAULT,1010
cfbbc6329af942d88645a51454088ee0,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-25,Zalando,-9.790000000000001,EUR,BOOKED,DEFAULT,1012
7089b78db0d740f3b28045c39198b781,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-24,Starbucks,-3.79,EUR,BOOKED,DEFAULT,1013
65892af5049042e582df556f97497c07,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-23,H&M,-23.990000000000002,EUR,BOOKED,DEFAULT,1014
6d8c9a46d551485bb829263188bc4bac,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-23,Coffee Fellows,-2.49,EUR,BOOKED,DEFAULT,1015
10725c6289ae4c4c9227f8e5f1e00eb3,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-22,Aldi,-53.660000000000004,EUR,BOOKED,DEFAULT,1016
860130e92d1d48ce9ce7a3daa0d14145,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-20,Flixbus,-27.900000000000002,EUR,BOOKED,DEFAULT,1018
e1ce796454a945dcb0c7522cb0291969,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-20,Edeka,-29.990000000000002,EUR,BOOKED,DEFAULT,1017
e69dab0d1d12413380659f22874ab389,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-20,Lidl,-19.67,EUR,BOOKED,DEFAULT,1019
ffb1ccb4240d4b6bbac66a9fcccccdb2,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-20,Deutsche Bahn,-12.9,EUR,BOOKED,DEFAULT,1020
19b15f00b5484df797544ca6ae71319f,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-19,Sausalitos,-24.96,EUR,BOOKED,DEFAULT,1021
410a2d1fc1b5494ba139c8858a5fc3de,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-17,Spotify,-13.99,EUR,BOOKED,DEFAULT,1022
7b70ea3cc1ba49279692f2fee3bf9485,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-17,Adler Apotheke,-3.79,EUR,BOOKED,DEFAULT,1023
0bcdb2f14040449fbb53d6a183757bc1,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-16,Bar Celona,-8.68,EUR,BOOKED,DEFAULT,1025
d8b86675ada74fec9ff862cf30c3b544,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-16,Coffee Fellows,-2.49,EUR,BOOKED,DEFAULT,1026
de3aeaff31ef401eafe0530596f807f1,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-16,Mediamarkt,-129.99,EUR,BOOKED,DEFAULT,1024
2b09770b58c44037bc1d07cf6e4e31cf,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-15,Rewe,-17.330000000000002,EUR,BOOKED,DEFAULT,1027
631f72746c54425a81df181c3929ca2a,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-13,Edeka,-29.990000000000002,EUR,BOOKED,DEFAULT,1029
7841ad06147043c0a21ee32d2eb05d47,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-13,Flixbus,-27.900000000000002,EUR,BOOKED,DEFAULT,1030
af9452bf38be4221921c522695842eea,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-13,Jet Tankstelle,-40.0,EUR,BOOKED,DEFAULT,1028
0ba0c21f4ae34b39974c208735556056,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-12,Maredo,-15.99,EUR,BOOKED,DEFAULT,1033
138badb7d4a34a11ae66b47ef4fb65fd,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-12,Vodafone,-22.990000000000002,EUR,BOOKED,DEFAULT,1031
a5196410b7754dd685e8232095a45552,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-12,Bargeldauszahlung,-20.0,EUR,BOOKED,DEFAULT,1032
44348921fe7d418084f73fc5d1445d23,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-10,Übertrag,-200.0,EUR,BOOKED,TRANSFER,1034
45e4c9e3a81d4ebf9f890100cdfa6d21,084611e2c55c45a0a153ff24e2b5cb50,2025-10-10,Übertrag,200.0,EUR,BOOKED,TRANSFER,1001
a9fc3c2732db49c381dc48b8647d0f06,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-10,Starbucks,-3.79,EUR,BOOKED,DEFAULT,1035
b621faabbffd474c9b41976fe1534a78,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-09,Coffee Fellows,-2.49,EUR,BOOKED,DEFAULT,1037
fb316d2e92bc4849bf18932f5a5fb00d,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-09,Amazon,-56.980000000000004,EUR,BOOKED,DEFAULT,1036
880a1e3af807438ba4458182257fff02,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-06,Flixbus,-27.900000000000002,EUR,BOOKED,DEFAULT,1039
ba65b26e8afa4da9a18cd1b99fd4be0b,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-06,Edeka,-29.990000000000002,EUR,BOOKED,DEFAULT,1038
ac73e2e024174b48a74a4aa7b327f76a,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-05,Allianz,-34.85,EUR,BOOKED,DEFAULT,1040
4f6c078bd63646b7bb35438635bbd7c5,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-03,Aldi,-27.66,EUR,BOOKED,DEFAULT,1042
e1538fb0d00b44bbb0de44ec9814d811,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-03,Miete,-650.0,EUR,BOOKED,DEFAULT,1041
47492f9399a74d50a7a1787f5ea32d8a,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-02,Salary,1887.03,EUR,BOOKED,DEFAULT,1046
48de441abcfd4b41aab8e8d3b69c5268,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-02,Fielmann,-29.990000000000002,EUR,BOOKED,DEFAULT,1043
ac609b73ab5d43f28726e1421b420816,0c47e3c72eec4c2286f2d2f04c5e8433,2025-10-02,Coffee Fellows,-2.49,EUR,BOOKED,DEFAULT,1045
