id,accountId,date,description,amount,currency,status,type,providerTransactionId
1d11fdd93d5641bb8b37d9d1d9b6d9e1,ad3b198a7f624730a942384dd064f051,2025-11-01,Rosso Pomodoro,-17.990000000000002,EUR,PENDING,DEFAULT,1001
cef60add77e34c878b1afd319260a9be,ad3b198a7f624730a942384dd064f051,2025-11-01,Interessi Attivi,3.72,EUR,BOOKED,DEFAULT,1002
9aa5070c50514e868796390c5648de5a,ad3b198a7f624730a942384dd064f051,2025-10-30,Illycaffè,-2.49,EUR,BOOKED,DEFAULT,1004
fbba946f265544c9952ad68df2987e83,ad3b198a7f624730a942384dd064f051,2025-10-30,La Vineria,-8.68,EUR,BOOKED,DEFAULT,1003
867e3ec296624dc6aacaa8c1d4dfa3db,ad3b198a7f624730a942384dd064f051,2025-10-28,Fastweb,-23.990000000000002,EUR,BOOKED,DEFAULT,1005
92153a6c5cdf4d1f9ff97970bcc5828b,ad3b198a7f624730a942384dd064f051,2025-10-28,McDonald's,-5.69,EUR,BOOKED,DEFAULT,1006
8c98a8698e314f108bb7de7068c9eba7,ad3b198a7f624730a942384dd064f051,2025-10-27,Esselunga,-29.990000000000002,EUR,BOOKED,DEFAULT,1008
d532227225ae4dbd8ec2a934ffa6b9c4,ad3b198a7f624730a942384dd064f051,2025-10-27,Atac,-27.900000000000002,EUR,BOOKED,DEFAULT,1009
e3febe1105974d01a71653ca5a0c9f56,ad3b198a7f624730a942384dd064f051,2025-10-27,Esso,-40.0,EUR,BOOKED,DEFAULT,1007
7f521f7f914a4ae09d6834f8f726cc02,ad3b198a7f624730a942384dd064f051,2025-10-26,Enel,-34.0,EUR,BOOKED,DEFAULT,1011
a871429f1c934204b4c4f257a04d955e,ad3b198a7f624730a942384dd064f051,2025-10-26,Zalando,-97.71000000000001,EUR,BOOKED,DEFAULT,1010
748479ea731d470abd150201d059286f,ad3b198a7f624730a942384dd064f051,2025-10-25,Benetton,-9.790000000000001,EUR,BOOKED,DEFAULT,1012
b92174c34b89468eb69e13f47fd9349c,ad3b198a7f624730a942384dd064f051,2025-10-24,Autogrill,-3.79,EUR,BOOKED,DEFAULT,1013
ae2504bcc0a741e2b145daa42cc31b95,ad3b198a7f624730a942384dd064f051,2025-10-23,Zara,-23.990000000000002,EUR,BOOKED,DEFAULT,1014
f30563a5237e4336a2e869901ef4b050,ad3b198a7f624730a942384dd064f051,2025-10-23,Illycaffè,-2.49,EUR,BOOKED,DEFAULT,1015
005641c5ede34fe9bd7ec2aeaa77d7c7,ad3b198a7f624730a942384dd064f051,2025-10-22,Conad,-53.660000000000004,EUR,BOOKED,DEFAULT,1016
401dd150e6234eb4aadf56ac32c99583,ad3b198a7f624730a942384dd064f051,2025-10-20,Flixbus,-12.9,EUR,BOOKED,DEFAULT,1020
