id,accountId,date,description,amount,currency,status,type,providerTransactionId
a8707ea72a584f1b85888b61497de21d,3288ff86901143b4a34e39d56b72f0c9,2025-11-01,Juros Recebidos,3.72,EUR,BOOKED,DEFAULT,1002
ce37f0179ca148c9b754d4bb199f080e,3288ff86901143b4a34e39d56b72f0c9,2025-11-01,Pizza Hut,-17.990000000000002,EUR,PENDING,DEFAULT,1001
5dabfaf897624aed96cfdb80d29ae395,3288ff86901143b4a34e39d56b72f0c9,2025-10-30,Clube Ferroviário,-8.68,EUR,BOOKED,DEFAULT,1003
89cb2329d12043adba0cdd854921c432,3288ff86901143b4a34e39d56b72f0c9,2025-10-30,Padaria Portuguesa,-2.49,EUR,BOOKED,DEFAULT,1004
18bcad177caa40ae82fa8b3da094f2d8,3288ff86901143b4a34e39d56b72f0c9,2025-10-28,Mcdonalds,-5.69,EUR,BOOKED,DEFAULT,1006
e241f96041dc4deabb93e59ad661ed39,3288ff86901143b4a34e39d56b72f0c9,2025-10-28,Cabovisão,-23.990000000000002,EUR,BOOKED,DEFAULT,1005
074e330175c64740ae9d3533612b7f16,3288ff86901143b4a34e39d56b72f0c9,2025-10-27,Metro Lisboa,-27.900000000000002,EUR,BOOKED,DEFAULT,1008
c2e038ee46c3435f82c8f4913369f1db,3288ff86901143b4a34e39d56b72f0c9,2025-10-27,Repso,-40.0,EUR,BOOKED,DEFAULT,1007
789cd61ba39a498783f1f87f8a910849,3288ff86901143b4a34e39d56b72f0c9,2025-10-26,Decathlon,-97.71000000000001,EUR,BOOKED,DEFAULT,1009
d328d9e3fc53494d9fa2c18e430c847e,3288ff86901143b4a34e39d56b72f0c9,2025-10-26,Edp,-34.0,EUR,BOOKED,DEFAULT,1010
dcf007fd9f93429591c18a304597d380,3288ff86901143b4a34e39d56b72f0c9,2025-10-25,El Corte Ingles,-9.790000000000001,EUR,BOOKED,DEFAULT,1011
53db2ce79c474d629e4b32c82306246c,3288ff86901143b4a34e39d56b72f0c9,2025-10-24,Starbucks,-3.79,EUR,BOOKED,DEFAULT,1012
db8a18f8bee24fa8979ec23ef5d5b22c,3288ff86901143b4a34e39d56b72f0c9,2025-10-23,Pull And Bear,-23.990000000000002,EUR,BOOKED,DEFAULT,1013
e946f2500faa45e5960264e93f017bb6,3288ff86901143b4a34e39d56b72f0c9,2025-10-23,Padaria Portuguesa,-2.49,EUR,BOOKED,DEFAULT,1014
c5a99724b4e540d4b50494acd05e2f12,3288ff86901143b4a34e39d56b72f0c9,2025-10-22,Minipreço,-53.660000000000004,EUR,BOOKED,DEFAULT,1015
