id,accountId,date,description,amount,currency,status,type,providerTransactionId
18b1581b676844e2bc27537234b451cc,4fd04cb6bfc247ddb3f42419a347e9bc,2025-11-01,Telepizza,-17.990000000000002,EUR,PENDING,DEFAULT,1001
79f55de6f3ad4ffa9a8ae5fd83a254fb,4fd04cb6bfc247ddb3f42419a347e9bc,2025-11-01,Liquidación Interés,3.72,EUR,BOOKED,DEFAULT,1002
67295e0f9eb04a2ba39c0df9721d8976,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-30,Starbucks,-2.49,EUR,BOOKED,DEFAULT,1004
cc79853988b3484493dc2f15dea56b94,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-30,Lizarran,-8.68,EUR,BOOKED,DEFAULT,1003
b60e31a13c734a409931ea521963018a,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-28,Movistar,-23.990000000000002,EUR,BOOKED,DEFAULT,1005
d35527ddc2c243e59fd853a626d0bbca,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-28,Mcdonalds,-5.69,EUR,BOOKED,DEFAULT,1006
51765d7deea34da99cbbadb58a3cc7ea,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-27,Metro Madrid,-27.900000000000002,EUR,BOOKED,DEFAULT,1009
551a4ad447b5455da9ff442521f68b2f,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-27,Repsol,-40.0,EUR,BOOKED,DEFAULT,1007
c963f99053cc458a92f7f60c36fcb530,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-27,Dia,-29.990000000000002,EUR,BOOKED,DEFAULT,1008
b4b83c8a96d143e6b386cbebdbfd5d41,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-26,Iberdrola,-34.0,EUR,BOOKED,DEFAULT,1011
b6a8ec0480f548cfbf78a35de7bb348a,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-26,El Corte Ingles,-97.71000000000001,EUR,BOOKED,DEFAULT,1010
1f1759006ec74a2d861a9cc73632312d,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-25,Decathlon,-9.790000000000001,EUR,BOOKED,DEFAULT,1012
08de1cc2cb6647868cb10e81e965cfe5,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-24,Cafetería,-3.79,EUR,BOOKED,DEFAULT,1013
2792da2cf89842ebbf6674ea0ca52431,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-23,Starbucks,-2.49,EUR,BOOKED,DEFAULT,1015
b3e22594c5da490bac6ab980636b3e58,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-23,Zara,-23.990000000000002,EUR,BOOKED,DEFAULT,1014
3222802596c84481a7bf847b33713895,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-22,Carrefour,-53.660000000000004,EUR,BOOKED,DEFAULT,1016
4eb25a1e22e642c488f6c0c4c8893a6c,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-20,Dia,-29.990000000000002,EUR,BOOKED,DEFAULT,1017
4fa0912614c24d5c8f5c1da27285d2cd,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-20,Renfe,-12.9,EUR,BOOKED,DEFAULT,1020
52163e70dbe646c087a71d1a085718c5,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-20,Metro Madrid,-27.900000000000002,EUR,BOOKED,DEFAULT,1018
88d3063ca8744eb5a7213217f19c32b1,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-20,Aldi,-19.67,EUR,BOOKED,DEFAULT,1019
5b5302b1ba7b49e08f81ca5a0d4b1512,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-19,100 Montaditos,-24.96,EUR,BOOKED,DEFAULT,1021
5fe25d5026224b10ad4dff27e60c8c9b,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-17,iTunes,-13.99,EUR,BOOKED,DEFAULT,1022
f38609be9fb044feba773af28e41e5de,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-17,Farmacia,-3.79,EUR,BOOKED,DEFAULT,1023
0074d91a79c449bd83ecd1d841985c08,4fd04cb6bfc247ddb3f42419a347e9bc,2025-10-16,Media Markt,-129.99,EUR,BOOKED,DEFAULT,1024
