id,accountId,date,description,amount,currency,status,type,providerTransactionId
003dbddd1fe24282a881e5ae0422acd6,4bb60c8682f543e8939a659d14a20124,2025-11-01,Amazon Salary,5000.0,EUR,BOOKED,DEFAULT,1001
6db77f7e72ed45f2a2a112f5b3e2b31b,4bb60c8682f543e8939a659d14a20124,2025-10-01,Amazon Salary,5000.0,EUR,BOOKED,DEFAULT,1002
7c30e15c5aac4fa6a8bbbf4a9c7f7726,4bb60c8682f543e8939a659d14a20124,2025-09-01,Amazon Salary,5000.0,EUR,BOOKED,DEFAULT,1003
28d1fdbe5da749d49623d3fbe5d5c7e5,4bb60c8682f543e8939a659d14a20124,2025-08-01,Amazon Salary,5000.0,EUR,BOOKED,DEFAULT,1004
0e5b9f80032b45e696df03ecddb3fc2b,4bb60c8682f543e8939a659d14a20124,2025-07-01,Amazon Salary,5000.0,EUR,BOOKED,DEFAULT,1005
ccdac60ae1e246b881a3c4aaefeaddc6,4bb60c8682f543e8939a659d14a20124,2025-06-01,Amazon Salary,5000.0,EUR,BOOKED,DEFAULT,1006
2c74fc263597415ebefc22f261f23b08,4bb60c8682f543e8939a659d14a20124,2025-05-01,Amazon Salary,5000.0,EUR,BOOKED,DEFAULT,1007
6bfb181910864f00b8f3feeec4a165d5,4bb60c8682f543e8939a659d14a20124,2025-04-01,Amazon Salary,5000.0,EUR,BOOKED,DEFAULT,1008
e1a470d3361747258dd262768d94c5da,4bb60c8682f543e8939a659d14a20124,2025-03-01,Amazon Salary,5000.0,EUR,BOOKED,DEFAULT,1009
f3623083420344fe8b561ef0c2f1a8a5,4bb60c8682f543e8939a659d14a20124,2025-02-01,Amazon Salary,5000.0,EUR,BOOKED,DEFAULT,1010
654e510cd8e34228be8cb34e8e0c4ceb,4bb60c8682f543e8939a659d14a20124,2025-01-01,Amazon Salary,5000.0,EUR,BOOKED,DEFAULT,1011
8f7ff44dce75402f87a19081c25ef03f,4bb60c8682f543e8939a659d14a20124,2024-12-01,Amazon Salary,5000.0,EUR,BOOKED,DEFAULT,1012
f1c9d088ebd04da9beae2b0d2f01897b,33081974045743388a4274e657c69176,2024-11-25,Uber,-5.0,EUR,BOOKED,DEFAULT,1001
87abcc1d99754bf99ffca0fb6c9be179,33081974045743388a4274e657c69176,2024-11-18,Uber,-5.0,EUR,BOOKED,DEFAULT,1002
22d001e31d2b44eebfde9f461db2fd5b,33081974045743388a4274e657c69176,2024-11-11,Uber,-5.0,EUR,BOOKED,DEFAULT,1003
444478bbfcb445b5bc4c20202269619e,33081974045743388a4274e657c69176,2024-11-04,Uber,-5.0,EUR,BOOKED,DEFAULT,1004
03bfb358da184f19a83d9fdfaa1116c6,4bb60c8682f543e8939a659d14a20124,2024-11-01,Amazon Salary,5000.0,EUR,BOOKED,DEFAULT,1013
7a257df68c5c450882e191c888cf4272,33081974045743388a4274e657c69176,2024-10-28,Uber,-5.0,EUR,BOOKED,DEFAULT,1005
cd521bd9cd6a4d988784a1e51b6c82ba,33081974045743388a4274e657c69176,2024-10-21,Uber,-5.0,EUR,BOOKED,DEFAULT,1006
55942ab0e4f64803bfb410d879ebbb93,33081974045743388a4274e657c69176,2024-10-14,Uber,-5.0,EUR,BOOKED,DEFAULT,1007
ec661800b9384343a674bef1cb363e5d,33081974045743388a4274e657c69176,2024-10-07,Uber,-5.0,EUR,BOOKED,DEFAULT,1008
854e7f9361c5405e9c57a02b20d23703,4bb60c8682f543e8939a659d14a20124,2024-10-01,Amazon Salary,5000.0,EUR,BOOKED,DEFAULT,1014
9ab3281d94cf4dc8adedcef0c66d8e98,33081974045743388a4274e657c69176,2024-09-30,Uber,-5.0,EUR,BOOKED,DEFAULT,1009
ebab4591d9d64c569a9ca572695345ed,33081974045743388a4274e657c69176,2024-09-23,Uber,-5.0,EUR,BOOKED,DEFAULT,1010
6e21238561814a84ad0ce0ae0a656a80,33081974045743388a4274e657c69176,2024-09-16,Uber,-5.0,EUR,BOOKED,DEFAULT,1011
20da67dea65f40ecae654e2e08a22e84,33081974045743388a4274e657c69176,2024-09-09,Uber,-5.0,EUR,BOOKED,DEFAULT,1012
6c6ece8fcd424621b5363e0460bc5234,33081974045743388a4274e657c69176,2024-09-02,Uber,-5.0,EUR,BOOKED,DEFAULT,1013
5874424b4c0c4f02a704b36a04f1ea4d,4bb60c8682f543e8939a659d14a20124,2024-09-01,Amazon Salary,5000.0,EUR,BOOKED,DEFAULT,1015
068c2dfd61924a8582c9c114e985f737,33081974045743388a4274e657c69176,2024-08-26,Uber,-5.0,EUR,BOOKED,DEFAULT,1014
348a31a004244dfab2b157efa28bf82a,33081974045743388a4274e657c69176,2024-08-19,Uber,-5.0,EUR,BOOKED,DEFAULT,1015
