transaction_id,account_id,category_id,date,merchant_name,description,amount,currency_code,payment_channel,pending
bf4a6764-bb15-4c8a-af97-887ec7216e95,11111111,none,2023-06-11,Transfer to PE CHEN,none,-3.37,EUR,none,True
103525a6-c007-4755-9ffd-8b22d2b2fd15,11111111,none,2023-06-11,Google Pay top-up by *2106,none,50.0,EUR,none,True
a5807006-2ba1-4128-9410-df35ff001b9b,11111111,none,2023-06-18,SuperValu,none,-2.0,EUR,none,True
b30ef0ca-05ff-436a-ad03-243cbf168555,11111111,none,2023-06-18,Penneys,none,-13.0,EUR,none,True
91a5dcb8-62a9-450d-9975-3c4354c04989,11111111,none,2023-06-19,Google Pay top-up by *2106,none,349.0,EUR,none,True
8e1ebbe9-25d4-4c13-995a-f113d48e82e1,11111111,none,2023-06-19,Google Pay top-up by *3905,none,290.09,EUR,none,True
da5c8a93-8e87-4881-8fb3-6cb540424ba9,11111111,none,2023-06-19,Dunnes Stores,none,-2.47,EUR,none,True
468dca7f-957d-42c7-959b-8ab0efe257ea,11111111,none,2023-06-21,To pocket EUR Rent & Utils from EUR,none,500.0,EUR,none,True
412abe83-22a9-4e1d-91f7-631ec9bc6e5f,11111111,none,2023-06-21,To pocket EUR Paris from EUR,none,-1.0,EUR,none,True
802d6813-baa8-41c1-8657-9777c639fef7,11111111,none,2023-06-21,To pocket EUR Rent & Utils from EUR,none,-500.0,EUR,none,True
1ad5ea29-17f4-4065-a9ee-132558fdd70d,11111111,none,2023-06-21,The Bookshelf Coffee House,none,-23.5,EUR,none,True
27730ffc-34de-4059-9a03-84c27cf4a509,11111111,none,2023-06-21,PayPal,none,-2.52,EUR,none,True
6c8ee55a-11e5-4792-b772-9fbcdef65fc6,11111111,none,2023-06-21,To pocket EUR Paris from EUR,none,1.0,EUR,none,True
e9529963-bd89-4387-88a2-c3db17c18fc3,11111111,none,2023-06-22,O'Sullivans Pharmacy,none,-6.5,EUR,none,True
5bb4a586-4a75-4133-b339-fb3ccc31133e,11111111,none,2023-06-22,Google Pay top-up by *3905,none,50.0,EUR,none,True
710326d0-0409-4116-9520-894c1db10d31,11111111,none,2023-06-22,Tralee Interna,none,-9.0,EUR,none,True
57019f33-9780-49cd-bb2b-ee19b11471f7,11111111,none,2023-06-22,Lidl,none,-10.15,EUR,none,True
1b7376f2-5e0d-47cd-8090-417c8fa9efbc,11111111,none,2023-06-22,Lidl,none,-6.29,EUR,none,True
fd1e96e0-6c7d-49c3-96ea-98dcbc08c486,11111111,none,2023-06-22,Dunnes Stores,none,-33.56,EUR,none,True
ab465079-3961-4189-99d0-234c6897c478,11111111,none,2023-06-23,To LI PAN,none,-50.0,EUR,none,True
dc238924-a814-4fe7-b679-6e09da6a132b,11111111,none,2023-06-23,Payment from O HAN,none,10.0,EUR,none,True
