transaction_id,account_id,category_id,date,merchant_name,description,amount,currency_code,payment_channel,pending
6cd38e2a-cdda-431a-a661-36567f171a14,000000 - 00000111,none,2023-11-06,VDP-ALIEXPRESS.COM,none,-43.44,EUR,none,False
fac99a21-2853-40a3-81e7-1db4107cc058,000000 - 00000111,none,2023-11-06,VDP-Zara.com,none,-8.94,EUR,none,False
dcfb6d9c-ad4c-4107-9052-67c820041fac,000000 - 00000111,none,2023-11-07,VDP-IT TRALEE SERV,none,-95.0,EUR,none,False
de005bc4-54b7-44a5-8a19-e7c9c1cd8c76,000000 - 00000111,none,2023-11-07,VDC-IT TRALEE NORT,none,-4.6,EUR,none,False
90e1b3db-01d4-4a83-b179-45840489d9b9,000000 - 00000001,none,2023-11-07,VDP-IT TRALEE SERV,none,-95.0,EUR,none,False
201f8237-a239-4d7f-b1b8-7cff1e80a75c,000000 - 00000111,none,2023-11-08,VDC-IT TRALEE NORT,none,-5.6,EUR,none,False
0f926bb0-dcac-4c3a-a207-c82e389d1f74,000000 - 00000111,none,2023-11-10,VDC-LIDL IRELAND L,none,-20.32,EUR,none,False
f731d500-5272-45ca-ac94-94bfd34e5ac0,000000 - 00000111,none,2023-11-10,VDC-IT TRALEE NORT,none,-1.75,EUR,none,False
d4528760-0d47-427e-b855-c2fcad603766,000000 - 00000111,none,2023-11-10,VDC-IT TRALEE NORT,none,-1.6,EUR,none,False
2ef466b0-988c-4aa8-b3b3-2d7795e46607,000000 - 00000111,none,2023-11-10,VDC-IT TRALEE NORT,none,-1.4,EUR,none,False
d167c902-f7db-407d-86d9-2d81d55a5725,000000 - 00000111,none,2023-11-13,VDC-PEPCO 1624,none,-3.25,EUR,none,False
fe27e9df-827f-4830-9efd-a3332fb78c92,000000 - 00000111,none,2023-11-13,VDC-LIDL IRELAND L,none,-3.44,EUR,none,False
47ea698b-9a1d-437f-81f3-362d39833cc7,000000 - 00000111,none,2023-11-13,VDC-IT TRALEE NORT,none,-1.75,EUR,none,False
4c3268fd-5819-43fb-ab3e-8c19d9978920,000000 - 00000111,none,2023-11-13,VDC-DUNNES TRALEE,none,-2.0,EUR,none,False
df823f90-2db5-494a-a0e3-d564c569e7b2,000000 - 00000111,none,2023-11-15,VDC-IT TRALEE NORT,none,-1.75,EUR,none,False
3ecb3bcc-9821-4215-ab43-daa3cf475668,000000 - 00000111,none,2023-11-15,T00000044,SCHOLARSHIP,0.0,EUR,none,False
ab066671-9afe-4f04-a92f-396586609487,000000 - 00000001,none,2023-11-15,T00000022,SCHOLARSHIP,0.0,EUR,none,False
ed31d481-aa2e-4fb5-bf76-28e8bbd549e3,000000 - 00000111,none,2023-11-16,VDC-IT TRALEE NORT,none,-1.7,EUR,none,False
bb6adbe4-d553-467e-9b66-a892fdcc57ee,000000 - 00000111,none,2023-11-16,VDC-IT TRALEE NORT,none,-2.35,EUR,none,False
bf2a775d-d615-4726-9b79-b4cc1b2616f1,000000 - 00000111,none,2023-11-16,VDC-LIDL IRELAND L,none,-7.48,EUR,none,False
260db969-0908-4a64-8ac1-e77c3ef10a86,000000 - 00000001,none,2023-11-17,VDP-PEPCO 1624,none,-2.0,EUR,none,False
02f5c08c-ed77-4b4a-a5ad-7a940220d842,000000 - 00000111,none,2023-11-17,VDC-LIDL IRELAND L,none,-2.35,EUR,none,False
d74b492d-1f0c-48cb-9fb0-d0ea406c72b0,000000 - 00000111,none,2023-11-20,VDP-SHEIN.COM,none,-54.96,EUR,none,False
b045e36d-6aa9-4386-b703-166d8fc4f77c,000000 - 00000111,none,2023-11-20,VDP-SP DIESEL ONLI,none,-80.96,EUR,none,False
3955f668-e5f3-473c-ba5b-3c7a9862a7a0,000000 - 00000111,none,2023-11-20,VDC-IT TRALEE NORT,none,-2.2,EUR,none,False
e4843a29-109a-4ae6-b426-80a353fd32de,000000 - 00000111,none,2023-11-20,VDC-LIDL IRELAND L,none,-6.82,EUR,none,False
2aababa9-d4e7-4ba3-91ef-ef76e123e094,000000 - 00000001,none,2023-11-20,*MOBI  TOP-UP,000000007,-20.0,EUR,none,False
39d60be0-1ec5-4b79-a216-7ec7400b7544,000000 - 00000001,none,2023-11-20,VDP-GARVEYS SUPERV,none,-4.38,EUR,none,False
d4c3f4c1-aaf5-4b33-add2-8a4513827611,000000 - 00000001,none,2023-11-20,ATM TRALEE   B,18NOV23 TIME 15:22,0.0,EUR,none,False
5e9631fa-09ab-4f07-879d-bcb5064e3232,000000 - 00000111,none,2023-11-21,VDC-IT TRALEE NORT,none,-3.1,EUR,none,False
292a38ac-f389-4c6b-98dc-a3acca56e33e,000000 - 00000111,none,2023-11-21,VDC-UGLY MUG CAFE,none,-3.8,EUR,none,False
66031ebc-80ff-48ef-bd2d-2853aafbee91,000000 - 00000001,none,2023-11-21,VDP-PEPCO 1624,none,-3.0,EUR,none,False
07c97256-9981-4ed4-8827-9099a07983a0,000000 - 00000111,none,2023-11-21,VDC-IT TRALEE NORT,none,-1.75,EUR,none,False
5bab70e0-579a-43d3-bbe8-fd4a235bc5f5,000000 - 00000111,none,2023-11-21,VDC-IT TRALEE NORT,none,-1.4,EUR,none,False
b3511797-e412-48ac-85a3-c1f92874da69,000000 - 00000111,none,2023-11-21,VDP-BOOZT,none,-74.95,EUR,none,False
7c153eb4-20f4-415e-aaea-97fcec9feec5,000000 - 00000001,none,2023-11-22,VDP-LIDL IRELAND L,none,-2.18,EUR,none,False
5702a1c2-fe81-48e9-b726-65221fae4314,000000 - 00000111,none,2023-11-22,VDC-IT TRALEE NORT,none,-1.6,EUR,none,False
f18ee5f8-4590-40ea-be22-7d62bd45faed,000000 - 00000111,none,2023-11-22,VDP-BOOZT,none,-172.5,EUR,none,False
1e0be747-0552-49a7-82c5-a6428ce9e7d1,000000 - 00000111,none,2023-11-22,VDC-LIDL IRELAND L,none,-22.09,EUR,none,False
4ea1c8dc-b0f3-485b-9678-a17c2ba833ad,000000 - 00000111,none,2023-11-22,VDC-IT TRALEE NORT,none,-1.7,EUR,none,False
81747ecf-fafe-4b74-a467-8009af3a2310,000000 - 00000111,none,2023-11-23,VDC-THE BLASKET BA,none,-10.0,EUR,none,False
688b7532-adb1-4d15-bd94-d2a191d64972,000000 - 00000111,none,2023-11-23,VDC-IT TRALEE NORT,none,-2.0,EUR,none,False
a259e762-fdc8-4f9c-a116-1784eba08bb9,000000 - 00000111,none,2023-11-24,VDC-GARVEYS SUPERV,none,-13.5,EUR,none,False
4319ebbd-6531-41a9-b1f1-26e8c5eeccbd,000000 - 00000111,none,2023-11-24,VDC-IT TRALEE NORT,none,-1.0,EUR,none,False
15dbdbab-43ce-4edb-a638-aaabd45a5677,000000 - 00000111,none,2023-11-24,VDC-DUNNES TRALEE,none,-2.25,EUR,none,False
84c8c291-5177-4476-89fc-30087ab3af85,000000 - 00000111,none,2023-11-24,VDC-LIDL IRELAND L,none,-1.29,EUR,none,False
355c497e-3869-4fc7-b971-a6afb3611d66,000000 - 00000111,none,2023-11-24,VDC-GARVEYS SUPERV,none,-2.1,EUR,none,False
83e59cfa-97f2-4541-badf-eae0bb003734,000000 - 00000111,none,2023-11-24,VDC-IT TRALEE NORT,none,-4.7,EUR,none,False
71bc4293-397e-41ef-9a4d-4872ad7172cc,000000 - 00000111,none,2023-11-27,VDC-ALDI 105 873,none,-0.89,EUR,none,False
5ec4f319-90d2-433c-a4e3-f6c680ce60ab,000000 - 00000111,none,2023-11-27,VDC-DUNNES TRALEE,none,-2.3,EUR,none,False
50b3b5ed-aed7-48e3-b8d0-8b2c6ce2a58d,000000 - 00000111,none,2023-11-27,VDC-IT TRALEE NORT,none,-2.0,EUR,none,False
c1ee3053-46c3-45ee-9788-d4545167fd1e,000000 - 00000111,none,2023-11-27,VDC-LIDL IRELAND L,none,-1.99,EUR,none,False
a8ff80a0-8f5f-4085-b3b1-633e8d40c9c4,000000 - 00000111,none,2023-11-27,VDC-LIDL IRELAND L,none,-3.43,EUR,none,False
455322c7-6024-4549-95ed-447e87c88657,000000 - 00000111,none,2023-11-27,VDC-TESCO STORES 3,none,-1.45,EUR,none,False
b74652c6-ca76-453a-aad8-ce177456ec9b,000000 - 00000111,none,2023-11-27,VDC-IT TRALEE NORT,none,-2.8,EUR,none,False
dfc33050-462c-45ca-b751-c389f13d245d,000000 - 00000001,none,2023-11-27,VDP-Spotify P276F6,none,-5.99,EUR,none,False
1211797b-3cb5-46f3-95b0-5834a040d770,000000 - 00000001,none,2023-11-27,VDP-shein.com,none,-39.78,EUR,none,False
720032e6-e55c-4cde-b1af-b963511536a5,000000 - 00000001,none,2023-11-28,VDP-PEPCO 1624,none,-3.0,EUR,none,False
20ec8b0b-e05e-4da3-a965-65ca169a7a00,000000 - 00000111,none,2023-11-28,VDC-IT TRALEE NORT,none,-3.1,EUR,none,False
a4ad22ca-5c83-42f9-8865-1f908537cfff,000000 - 00000111,none,2023-11-29,VDC-IT TRALEE NORT,none,-5.0,EUR,none,False
7699bad7-19f8-4905-adc0-521430ff1cda,000000 - 00000111,none,2023-11-29,*MOBI 00983312,none,-16.0,EUR,none,False
22c5c42a-701f-4ce4-9a36-712c0e17d63e,000000 - 00000111,none,2023-11-29,VDC-IT TRALEE NORT,none,-1.5,EUR,none,False
b4a6a985-9d51-4f67-965c-c2fda3e47115,000000 - 00000111,none,2023-11-29,VDC-IT TRALEE NORT,none,-1.5,EUR,none,False
f6c98a46-2029-4082-9923-0b1490197c22,000000 - 00000111,none,2023-11-30,VDP-IDONATE DONATI,none,-2.1,EUR,none,False
b4995c19-76ae-4d5f-9c0c-41193d020162,000000 - 00000111,none,2023-11-30,VDC-DUNNES HORAN C,none,-20.77,EUR,none,False
b33ab9bf-9c81-48a5-b6a4-7a13e5d7a4a1,000000 - 00000001,none,2023-11-30,VDP-PAYPAL *IDONAT,none,-2.1,EUR,none,False
45f12ed1-8c5c-41c0-a934-76db321ee968,000000 - 00000111,none,2023-12-01,VDC-LIDL IRELAND L,none,-1.99,EUR,none,False
8e50fe28-b4fa-42e1-a7b8-cf95dcdb8b90,000000 - 00000001,none,2023-12-01,VDP-COMPLETESAVE.I,none,-15.0,EUR,none,False
e673caca-b170-438b-bc38-2c77424a208f,000000 - 00000111,none,2023-12-01,VDC-IT TRALEE NORT,none,-4.75,EUR,none,False
9262c9e7-c791-4e98-aa6c-0c005cca9cfe,000000 - 00000111,none,2023-12-01,VDP-TooGoodToG znz,none,-3.99,EUR,none,False
06acb445-5e98-4a81-9d78-47322ac58490,000000 - 00000001,none,2023-12-04,VDC-LIDL IRELAND L,none,-7.57,EUR,none,False
2586d61d-a2c8-49cc-a99e-dcea410038b9,000000 - 00000001,none,2023-12-04,VDC-NORTH SOUTH,none,-8.1,EUR,none,False
14dec0e4-4f10-451f-a648-49e0a548ff6a,000000 - 00000001,none,2023-12-04,VDC-PEPCO 1624,none,-3.0,EUR,none,False
8a4cd66c-67c7-4f13-97f5-a8730445a429,000000 - 00000111,none,2023-12-04,VDC-THE RANGE,none,-2.3,EUR,none,False
64502b95-6a8b-4e65-905d-54fa970024ad,000000 - 00000111,none,2023-12-04,VDC-JYSK TRALEE,none,-1.5,EUR,none,False
b5906fec-01a3-4422-b2a9-399440aa0181,000000 - 00000111,none,2023-12-04,VDC-IT TRALEE NORT,none,-1.65,EUR,none,False
95e82eb8-bb4b-4c7b-9268-43ff2224ce21,000000 - 00000111,none,2023-12-04,VDC-PENNEYS TRALEE,none,-8.0,EUR,none,False
d30abccb-63e1-4650-ae9c-a5c31d355d3d,000000 - 00000111,none,2023-12-04,VDP-ROI ECOMM,none,-35.3,EUR,none,False
f5371478-4975-4f7e-88b0-2bee9cb5edbc,000000 - 00000111,none,2023-12-04,*MOBI 00983312,none,-15.0,EUR,none,False
3fb179a0-edf0-4026-84d1-0f9da2b7e321,000000 - 00000111,none,2023-12-04,VDC-GARVEYS SUPERV,none,-1.0,EUR,none,False
12b76cee-e706-459c-8e85-d7cd12f3fea0,000000 - 00000111,none,2023-12-04,VDC-PEPCO 1624,none,-8.7,EUR,none,False
3c8cf3fc-ef80-4693-82f6-b1c78cfcd72b,000000 - 00000111,none,2023-12-04,VDC-TESCO STORES 3,none,-10.25,EUR,none,False
