id,accountId,date,description,amount,currency,status,type,providerTransactionId
67e7ce217ede4923bff07af40eb3b408,7372a72bc03c4ab49492a481c2cfc7f5,2025-11-01,Pica Lulū,-20.150000000000002,EUR,PENDING,DEFAULT,1001
c1f8acea840e4a569c4e2747f14088a9,7372a72bc03c4ab49492a481c2cfc7f5,2025-11-01,Procenti,4.17,EUR,BOOKED,DEFAULT,1002
769644ee4f4c4966b153038751579b5a,7372a72bc03c4ab49492a481c2cfc7f5,2025-10-30,Costa Coffee,-1.67,EUR,BOOKED,DEFAULT,1004
e9702a46bf47450894d2b68cbc262de1,7372a72bc03c4ab49492a481c2cfc7f5,2025-10-30,Folkklubs Ala Pagrabs,-9.72,EUR,BOOKED,DEFAULT,1003
4007c494a15944b8bc2d6d070931e28d,7372a72bc03c4ab49492a481c2cfc7f5,2025-10-28,Lattelecom,-26.87,EUR,BOOKED,DEFAULT,1005
906547d5e58d441b952656bc0bdd97ba,7372a72bc03c4ab49492a481c2cfc7f5,2025-10-28,Mcdonald's,-6.37,EUR,BOOKED,DEFAULT,1006
02a46f1b4e594d25bac28420cbebd8e3,7372a72bc03c4ab49492a481c2cfc7f5,2025-10-27,Pasažieru Vilciens,-31.240000000000002,EUR,BOOKED,DEFAULT,1009
6803f19a2f9c49df9b2c9fd62e2ae2e1,7372a72bc03c4ab49492a481c2cfc7f5,2025-10-27,Wolt,-33.58,EUR,BOOKED,DEFAULT,1008
8e1fb3de745c4869910342e399f02926,7372a72bc03c4ab49492a481c2cfc7f5,2025-10-27,Circle K,-44.800000000000004,EUR,BOOKED,DEFAULT,1007
ee23379b156e405899ffeb2b1e4d8550,7372a72bc03c4ab49492a481c2cfc7f5,2025-10-26,Latvijas Gāze,-38.08,EUR,BOOKED,DEFAULT,1010
8d6bf6788afd41139b9175a78e2c119e,7372a72bc03c4ab49492a481c2cfc7f5,2025-10-25,Depo,-10.96,EUR,BOOKED,DEFAULT,1011
76f3d33e626d4b1ab1446f8c7d52830d,7372a72bc03c4ab49492a481c2cfc7f5,2025-10-24,Double Coffee,-5.57,EUR,BOOKED,DEFAULT,1012
766e531130584f8790f391fb63637e97,7372a72bc03c4ab49492a481c2cfc7f5,2025-10-23,H&M,-26.87,EUR,BOOKED,DEFAULT,1013
fc603a636c1f480f8235785bed0ca479,7372a72bc03c4ab49492a481c2cfc7f5,2025-10-23,Costa Coffee,-1.67,EUR,BOOKED,DEFAULT,1014
2e03ccb2c3854fc9b2673a5b1f7281d2,7372a72bc03c4ab49492a481c2cfc7f5,2025-10-22,Maxima,-60.1,EUR,BOOKED,DEFAULT,1015
02c2f2995c7f45f095828fe790adc467,7372a72bc03c4ab49492a481c2cfc7f5,2025-10-20,Wolt,-33.58,EUR,BOOKED,DEFAULT,1016
3d57fae182f44b39bdc7b7d32ec68d6b,7372a72bc03c4ab49492a481c2cfc7f5,2025-10-20,Pasažieru Vilciens,-31.240000000000002,EUR,BOOKED,DEFAULT,1017
